date,min,max,median,q1,q3,stdev,count
2022-08-15T00:00:00.000Z,2.6,10.75,5.38,4.37,6.75,1.783,461
2022-08-16T00:00:00.000Z,6.78,12.85,9.9,9.02,10.57,1.218,587
2022-08-17T00:00:00.000Z,5.09,18.88,10.4,6.77,12.8,3.625,435
2022-08-18T00:00:00.000Z,4.65,17.02,9.07,7.9,11.88,2.692,474
2022-08-19T00:00:00.000Z,4.3,25.58,9.05,5.78,13.35,5.041,575
2022-08-20T00:00:00.000Z,1.2,14.93,8,6.55,9.8,3.43,536
2022-08-21T00:00:00.000Z,0.56,4.22,1.5,1.25,1.7,0.382,511
2022-08-22T00:00:00.000Z,0.4,27.33,1.38,0.95,1.63,1.585,343
2022-08-23T00:00:00.000Z,0.6,54.58,1.5,1.1,1.77,2.372,526
2022-08-24T00:00:00.000Z,0.3,174.77,0.82,0.68,1.17,8.279,482
2022-08-25T00:00:00.000Z,0.4,69.3,0.93,0.8,1.2,3.527,507
2022-08-26T00:00:00.000Z,1.1,32.95,1.7,1.48,2.72,2.234,548
2022-08-27T00:00:00.000Z,1.63,11.7,7.62,6.84,8.28,1.767,540
2022-08-28T00:00:00.000Z,0.43,3.35,1.2,0.82,1.55,0.484,536
2022-08-29T00:00:00.000Z,0.22,7.15,0.68,0.5,0.93,0.409,532
2022-08-30T00:00:00.000Z,0.3,1.33,0.6,0.5,0.7,0.158,547
2022-08-31T00:00:00.000Z,0.2,2.7,0.68,0.51,0.82,0.331,520
2022-09-01T00:00:00.000Z,0.2,1.8,0.7,0.5,0.95,0.312,487
2022-09-02T00:00:00.000Z,0.2,2.8,0.55,0.4,0.7,0.28,471
2022-09-03T00:00:00.000Z,0.3,14.75,0.77,0.6,1.1,1.022,385
2022-09-04T00:00:00.000Z,0.3,6.1,0.8,0.6,1.08,0.529,226
2022-09-05T00:00:00.000Z,0.4,2.33,0.98,0.7,1.2,0.333,353
2022-09-06T00:00:00.000Z,0.6,1.88,1.05,0.9,1.3,0.26,522
2022-09-07T00:00:00.000Z,0.13,2.2,0.5,0.4,1.12,0.487,515
2022-09-08T00:00:00.000Z,0.4,1.14,0.7,0.63,0.8,0.132,317
2022-09-09T00:00:00.000Z,0.38,1.95,0.85,0.68,1.14,0.324,518
2022-09-10T00:00:00.000Z,0.88,3.3,1.52,1.3,1.8,0.376,514
2022-09-11T00:00:00.000Z,1.17,4.59,1.9,1.7,2.15,0.421,518
2022-09-12T00:00:00.000Z,1.1,6.38,2.04,1.75,2.67,1.152,454
2022-09-13T00:00:00.000Z,0.73,3.47,1.65,1.5,1.85,0.357,487
2022-09-14T00:00:00.000Z,0.2,1.45,0.68,0.5,0.8,0.222,528
2022-09-15T00:00:00.000Z,0.25,6.2,0.6,0.5,0.77,0.341,506
2022-09-16T00:00:00.000Z,0.2,3.63,0.77,0.6,1.12,0.701,498
2022-09-17T00:00:00.000Z,0.3,1.8,0.75,0.6,1.07,0.314,489
2022-09-18T00:00:00.000Z,0.28,2,0.8,0.6,1,0.374,515
2022-09-19T00:00:00.000Z,0.2,1.5,0.6,0.5,0.8,0.22,494
2022-09-20T00:00:00.000Z,0.2,1.3,0.73,0.5,1,0.263,412
2022-09-21T00:00:00.000Z,0.2,4.95,0.8,0.68,1.2,0.412,456
2022-09-22T00:00:00.000Z,0.3,2.35,1.27,0.93,1.5,0.362,503
2022-09-23T00:00:00.000Z,0.8,3.13,1.6,1.3,2.13,0.546,496
2022-09-24T00:00:00.000Z,1.14,23.13,2.29,1.9,3.7,1.564,516
2022-09-25T00:00:00.000Z,0.9,17.88,3,1.7,3.53,1.262,505
2022-09-26T00:00:00.000Z,1,5.15,2.38,2,2.78,0.687,485
2022-09-27T00:00:00.000Z,0.75,12.35,5.65,1.4,6.93,2.953,503
2022-09-28T00:00:00.000Z,0.73,7.97,2.1,1.4,2.88,1.3,511
2022-09-29T00:00:00.000Z,0.65,5.7,1.48,1.2,1.85,0.648,469
2022-09-30T00:00:00.000Z,0.8,5.68,1.5,1.23,1.75,0.405,487
2022-10-01T00:00:00.000Z,1.2,15.85,2.22,1.8,5.18,2.435,441
2022-10-02T00:00:00.000Z,1.98,14.38,10.18,7.7,11.06,2.449,244
2022-10-03T00:00:00.000Z,1.4,11.75,5.09,4.55,7.51,2.506,269
2022-10-04T00:00:00.000Z,0.6,2.8,1.3,1,1.7,0.465,319
2022-10-05T00:00:00.000Z,1,3.72,1.9,1.45,2.5,0.626,308
2022-10-06T00:00:00.000Z,0.45,4.45,1.48,1.1,2.25,0.846,521
2022-10-07T00:00:00.000Z,1.1,5.03,2.2,1.76,3.07,0.779,517
2022-10-08T00:00:00.000Z,0.45,10.25,1.42,1.2,1.7,0.537,523
2022-10-09T00:00:00.000Z,0.25,7.18,0.68,0.5,0.82,0.395,545
2022-10-10T00:00:00.000Z,0.82,34.72,1.67,1.35,2.5,1.749,529
2022-10-11T00:00:00.000Z,0.2,4.5,0.8,0.5,1.69,1.14,520
2022-10-12T00:00:00.000Z,0.3,5.22,0.8,0.55,1.3,0.499,532
2022-10-13T00:00:00.000Z,1.1,6.8,2.38,1.95,3.22,1.173,531
2022-10-14T00:00:00.000Z,3.78,54.08,7.43,6.18,8.73,2.998,505
2022-10-15T00:00:00.000Z,2.6,35.2,14.77,9.35,23.05,8.342,511
2022-10-16T00:00:00.000Z,0.4,12.82,2.15,1.26,6.14,2.979,417
2022-10-17T00:00:00.000Z,0.6,3.63,1.38,1.1,1.91,0.587,520
2022-10-18T00:00:00.000Z,0.3,2.33,0.9,0.7,1.27,0.397,349
2022-10-21T00:00:00.000Z,0.77,3.08,1.75,1.37,2.15,0.501,517
2022-10-22T00:00:00.000Z,1.5,26.5,3.83,2.2,8.5,5.444,529
2022-10-23T00:00:00.000Z,1.14,8.3,3.67,2.7,4.55,1.336,542
2022-10-24T00:00:00.000Z,0.2,8.6,1,0.73,1.3,0.587,518
2022-10-25T00:00:00.000Z,0.3,23.3,3.1,1,9.77,4.816,508
2022-10-26T00:00:00.000Z,0.2,12.43,0.9,0.5,1.4,0.743,501
2022-10-27T00:00:00.000Z,1.14,14.57,3,2.29,3.5,1.05,508
2022-10-28T00:00:00.000Z,0.4,29.75,3.72,2.89,4.45,2.033,496
2022-10-29T00:00:00.000Z,0.4,8.65,1.02,0.73,1.77,2.003,507
2022-10-30T00:00:00.000Z,0.3,5.53,0.8,0.6,2.4,1.166,509
2022-10-31T00:00:00.000Z,2.2,14.75,3.72,3.1,5.63,2.164,504
2022-11-01T00:00:00.000Z,1.08,7.2,2.2,1.88,2.85,0.787,497
2022-11-02T00:00:00.000Z,2.2,15.3,5,3.9,5.78,1.45,494
2022-11-03T00:00:00.000Z,1.5,38.67,2.9,2.29,3.5,1.892,531
2022-11-04T00:00:00.000Z,1.2,24.15,2,1.7,2.47,1.384,499
2022-11-05T00:00:00.000Z,0.82,21.58,2.34,1.9,3,1.31,494
2022-11-06T00:00:00.000Z,0.6,5.85,1.75,1.23,2.1,0.597,499
2022-11-07T00:00:00.000Z,0.4,5.47,3.2,1.78,3.82,1.238,524
2022-11-08T00:00:00.000Z,0.2,13.57,1.2,0.65,1.9,1.59,514
2022-11-09T00:00:00.000Z,2.08,11.65,3.4,2.92,4.4,1.002,527
2022-11-10T00:00:00.000Z,1.14,18.14,2.5,2.06,2.9,1.062,529
2022-11-11T00:00:00.000Z,0.56,12,1.7,1.2,2.1,0.762,498
2022-11-12T00:00:00.000Z,1.14,4.03,2.1,1.7,2.67,0.581,517
2022-11-13T00:00:00.000Z,0.6,14.5,2.08,1.15,3.87,1.941,517
2022-11-14T00:00:00.000Z,0.3,7.2,2.52,1.79,4.09,1.581,520
2022-11-15T00:00:00.000Z,0.3,2.52,0.87,0.65,1.1,0.338,509
2022-11-16T00:00:00.000Z,0.4,3.5,1,0.7,1.23,0.334,491
2022-11-17T00:00:00.000Z,0.4,7.13,1,0.77,1.33,0.659,526
2022-11-18T00:00:00.000Z,0.4,2.57,0.93,0.8,1.1,0.327,516
2022-11-19T00:00:00.000Z,0.53,3.37,1.2,0.83,1.87,0.612,503
2022-11-20T00:00:00.000Z,0.5,4,1.23,1,1.5,0.619,531
2022-11-21T00:00:00.000Z,1,7.03,4.7,3.69,5.3,1.285,505
2022-11-22T00:00:00.000Z,1.63,14.87,3.9,3.4,4.63,1.144,514
2022-11-23T00:00:00.000Z,0.77,11.1,1.4,1.12,1.97,0.786,520
2022-11-24T00:00:00.000Z,0.7,3.8,1.73,1.2,2.2,0.621,515
2022-11-25T00:00:00.000Z,0.56,7.9,2.89,1.1,4.03,1.508,506
2022-11-26T00:00:00.000Z,2.02,14.83,3.7,3.1,4.4,1.36,518
2022-11-27T00:00:00.000Z,2.1,28.87,4.3,3.6,5.23,2.021,521
2022-11-28T00:00:00.000Z,1.3,12.7,3.03,2.4,3.99,1.323,496
2022-11-29T00:00:00.000Z,1.7,9.23,3.4,2.73,4.13,0.972,430
2022-11-30T00:00:00.000Z,1.6,21.23,2.9,2.5,3.3,1.588,517
2022-12-01T00:00:00.000Z,2.13,11,3.53,2.97,4.4,1.07,476
2022-12-02T00:00:00.000Z,2.63,10.7,7.4,5.8,8.3,1.902,567
2022-12-03T00:00:00.000Z,2.27,7.9,3.6,3.3,5.2,1.25,560
2022-12-04T00:00:00.000Z,1.8,17,3,2.7,3.35,1.045,517
2022-12-05T00:00:00.000Z,1.8,25.77,3.17,2.5,4.01,1.783,493
2022-12-06T00:00:00.000Z,1.47,15.17,2.4,2.06,2.9,0.987,518
2022-12-07T00:00:00.000Z,0.87,4.2,1.97,1.57,2.45,0.613,512
2022-12-08T00:00:00.000Z,0.8,10.87,2.13,1.49,3.99,1.824,533
2022-12-09T00:00:00.000Z,1.53,6.4,3,2.6,3.6,0.757,508
2022-12-10T00:00:00.000Z,1.5,9.4,2.52,2.2,3,0.621,517
2022-12-11T00:00:00.000Z,1.7,8.73,2.57,2.29,2.87,0.486,547
2022-12-12T00:00:00.000Z,0.8,4.37,2.02,1.4,2.73,0.808,494
2022-12-13T00:00:00.000Z,0.97,3.73,1.73,1.4,2.2,0.567,505
2022-12-14T00:00:00.000Z,1.07,4.09,2.17,1.87,2.57,0.527,504
2022-12-15T00:00:00.000Z,1.7,7.53,3.3,2.63,4.45,1.108,512
2022-12-16T00:00:00.000Z,2.93,16.3,5.92,5,8.19,2.461,474
2022-12-17T00:00:00.000Z,0.8,8.36,3.37,1.95,4.83,2.041,505
2022-12-18T00:00:00.000Z,0.9,8.77,5.7,1.75,6.67,2.46,500
2022-12-19T00:00:00.000Z,0.9,17.5,8.11,3.73,9.77,3.556,506
2022-12-20T00:00:00.000Z,1.3,21.27,6.43,4.84,9.53,3.191,516
2022-12-21T00:00:00.000Z,0.3,5.3,2.93,1.6,3.63,1.232,467
2022-12-22T00:00:00.000Z,1.07,8.83,2.29,1.7,4.26,1.464,515
2022-12-23T00:00:00.000Z,0.1,17.07,1.5,0.4,2.8,1.634,371
2022-12-24T00:00:00.000Z,0.73,8.02,2.5,1.1,4.33,1.967,458
2022-12-25T00:00:00.000Z,1.3,6.8,2.4,1.9,3.8,1.253,474
2022-12-26T00:00:00.000Z,0.4,10.83,3.22,2.4,5.27,2.767,366
2022-12-27T00:00:00.000Z,0.4,3.13,0.97,0.7,1.5,0.549,434
2022-12-28T00:00:00.000Z,0.47,6.67,1.4,0.83,2.19,1.115,448
2022-12-29T00:00:00.000Z,0.6,12.07,2,1.47,2.6,1.385,516
2022-12-30T00:00:00.000Z,0.63,19.53,1.53,1.2,2.1,1.425,424
2022-12-31T00:00:00.000Z,1.2,64.67,2.67,2.17,3.2,4.583,446
2023-01-01T00:00:00.000Z,0.77,8.47,2.33,1.97,3,1.328,491
2023-01-02T00:00:00.000Z,0.27,8.63,2.1,0.9,4.13,1.894,504
2023-01-03T00:00:00.000Z,0.4,2.4,1.1,0.9,1.4,0.392,421
2023-01-04T00:00:00.000Z,0.4,3.27,1.12,0.9,1.6,0.548,463
2023-01-05T00:00:00.000Z,0.87,4.33,2.27,1.83,2.5,0.584,493
2023-01-06T00:00:00.000Z,0.93,7.27,1.73,1.43,2.37,0.787,501
2023-01-07T00:00:00.000Z,2.57,13.57,4,3.43,7.37,2.313,499
2023-01-08T00:00:00.000Z,1,23.57,4.4,2.23,10.83,5.922,539
2023-01-09T00:00:00.000Z,1.8,23.87,6.6,5.57,8.43,2.888,488
2023-01-10T00:00:00.000Z,0.7,13.23,1.8,1.33,3.5,1.319,523
2023-01-11T00:00:00.000Z,0.8,22.2,1.9,1.5,2.29,1.187,475
2023-01-12T00:00:00.000Z,1.3,8.52,2.29,2,2.63,0.675,520
2023-01-13T00:00:00.000Z,0.2,12.03,1.87,1.4,3.25,1.291,461
2023-01-14T00:00:00.000Z,0.4,8.8,1.77,1.2,2.17,1.035,522
2023-01-15T00:00:00.000Z,0.3,4.07,1.47,1.1,1.9,0.664,439
2023-01-16T00:00:00.000Z,0.2,7.6,1,0.5,1.9,0.85,484
2023-01-17T00:00:00.000Z,0.8,12.43,2.25,1.7,3.43,2.818,502
2023-01-18T00:00:00.000Z,0.3,7.63,1.1,0.8,1.6,1.079,420
2023-01-19T00:00:00.000Z,1.07,11.63,2.52,1.87,2.93,0.946,542
2023-01-20T00:00:00.000Z,1.3,19.13,2.87,2.2,7.39,4.061,521
2023-01-21T00:00:00.000Z,3.4,15.4,6.29,5.33,7.2,1.566,490
2023-01-22T00:00:00.000Z,3.4,14.43,6.75,5.57,7.77,1.596,544
2023-01-23T00:00:00.000Z,2.7,16.97,4.3,3.8,5.05,1.051,428
2023-01-24T00:00:00.000Z,1.53,7.67,4.03,3.37,5.05,1.357,516
2023-01-25T00:00:00.000Z,0.5,3.9,1.5,1.12,2.1,0.78,474
2023-01-26T00:00:00.000Z,0.2,5.7,1.17,0.7,3.07,1.384,522
2023-01-27T00:00:00.000Z,0.5,6.57,1.2,0.9,1.6,0.716,415
2023-01-28T00:00:00.000Z,0.53,4,1.43,1.1,2.2,0.686,515
2023-01-29T00:00:00.000Z,0.8,8.69,1.6,1.4,1.9,0.549,503
2023-01-30T00:00:00.000Z,0.1,2.13,0.6,0.4,0.93,0.363,484
2023-01-31T00:00:00.000Z,0.2,60.27,0.8,0.5,2,3.07,487
2023-02-01T00:00:00.000Z,0.5,7.47,1.83,1.37,2.54,0.78,504
2023-02-02T00:00:00.000Z,0.2,11.67,1.1,0.87,1.93,1,496
2023-02-03T00:00:00.000Z,0.5,5,1.8,1.03,2.6,0.912,390
2023-02-04T00:00:00.000Z,0.7,16.03,1.2,1.03,2.83,1.736,551
2023-02-05T00:00:00.000Z,0.6,7.6,1.3,1,1.77,0.621,458
2023-02-06T00:00:00.000Z,0.8,4.37,1.87,1.4,2.52,0.75,446
2023-02-07T00:00:00.000Z,2.29,8.33,3.7,3.27,4.26,0.817,451
2023-02-08T00:00:00.000Z,1.93,26,3.7,3.2,5.29,1.663,393
2023-02-09T00:00:00.000Z,0.2,12.6,4.33,2.97,5.97,2.123,437
2023-02-10T00:00:00.000Z,0.2,15.1,0.7,0.5,1.12,1.08,473
2023-02-11T00:00:00.000Z,0.4,7.07,1.4,1.03,2.2,0.826,430
2023-02-12T00:00:00.000Z,0.7,8.5,1.9,1.5,2.5,0.768,493
2023-02-13T00:00:00.000Z,0.6,2.63,1.07,0.9,1.23,0.255,378
2023-02-14T00:00:00.000Z,0.7,9.4,1.4,1.12,2.85,2.315,437
2023-02-15T00:00:00.000Z,2.9,21.67,5.87,4.55,7.1,1.871,380
2023-02-16T00:00:00.000Z,4.23,16.7,9.27,6.83,13.5,3.663,404
2023-02-17T00:00:00.000Z,0.5,14.53,6.47,3.5,8.69,3.38,387
2023-02-18T00:00:00.000Z,0.1,4.4,0.6,0.3,0.93,0.469,505
2023-02-19T00:00:00.000Z,0.27,4.4,0.63,0.5,0.8,0.29,426
2023-02-20T00:00:00.000Z,0.2,3.3,0.63,0.5,0.8,0.319,512
2023-02-21T00:00:00.000Z,0.7,5.3,2.7,1.7,3.83,1.169,495
2023-02-22T00:00:00.000Z,2.17,5.87,3.79,2.9,4.33,0.803,392
2023-02-23T00:00:00.000Z,1.4,10.37,2.52,2.29,3,0.865,372
2023-02-24T00:00:00.000Z,0.5,5.87,1.2,0.92,1.57,0.527,500
2023-02-25T00:00:00.000Z,0.4,9.47,1.03,0.8,1.4,0.73,421
2023-02-26T00:00:00.000Z,0.33,3.47,1,0.8,1.5,0.659,497
2023-02-27T00:00:00.000Z,0.2,3.4,0.93,0.6,1.4,0.623,510
2023-02-28T00:00:00.000Z,0.2,2.13,0.6,0.5,0.8,0.261,428
2023-03-01T00:00:00.000Z,0.2,4.34,0.6,0.47,0.8,0.301,523
2023-03-02T00:00:00.000Z,0.2,2.67,0.7,0.5,0.9,0.276,538
2023-03-03T00:00:00.000Z,0.3,2.73,1,0.7,1.3,0.425,390
2023-03-04T00:00:00.000Z,0.27,2.63,0.6,0.5,0.7,0.23,518
2023-03-05T00:00:00.000Z,0.37,1.7,0.7,0.6,0.9,0.239,535
2023-03-06T00:00:00.000Z,0.3,6.2,1,0.8,1.3,0.61,514
2023-03-07T00:00:00.000Z,0.3,3.6,1.8,0.97,2.4,0.806,498
2023-03-08T00:00:00.000Z,1,2.73,1.6,1.4,1.8,0.32,525
2023-03-09T00:00:00.000Z,0.4,7.03,2.09,0.9,3.12,1.427,464
2023-03-10T00:00:00.000Z,0.73,11.33,1.8,1.23,2.57,0.898,547
2023-03-11T00:00:00.000Z,0.53,30.07,2.02,1.7,2.43,1.629,529
2023-03-12T00:00:00.000Z,0.3,8.44,1,0.77,1.7,0.766,522
2023-03-13T00:00:00.000Z,0.5,7,1,0.8,1.52,0.902,520
2023-03-14T00:00:00.000Z,0.2,9,1,0.7,1.29,0.628,405
2023-03-15T00:00:00.000Z,0.33,8.77,0.77,0.63,0.9,0.538,537
2023-03-16T00:00:00.000Z,0.4,12.7,1.3,0.9,2,1.091,535
2023-03-17T00:00:00.000Z,0.6,11.4,1.73,1.1,3.79,2.252,537
2023-03-18T00:00:00.000Z,6.77,26.03,12.3,10.63,16.27,4.554,435
2023-03-19T00:00:00.000Z,1.1,28.27,6.25,4.4,8.36,3.696,490
2023-03-20T00:00:00.000Z,0.2,14.4,2.6,0.6,6.22,3.369,504
2023-03-21T00:00:00.000Z,0.4,8.86,2.27,1.1,3.13,1.403,520
2023-03-22T00:00:00.000Z,0.7,7.97,2.56,1.8,3.64,1.219,520
2023-03-23T00:00:00.000Z,1,35.88,2.7,2.33,3.07,2.071,519
2023-03-24T00:00:00.000Z,0.2,11.23,2.1,0.8,2.63,1.221,497
2023-03-25T00:00:00.000Z,0.2,9.05,1.4,1.1,1.7,0.588,491
2023-03-26T00:00:00.000Z,0.7,1.93,1.2,1.03,1.3,0.211,409
2023-03-27T00:00:00.000Z,0.7,3.3,1.4,1.1,1.63,0.341,473
2023-03-28T00:00:00.000Z,0.4,5.47,1.1,0.97,1.3,0.342,500
2023-03-29T00:00:00.000Z,0.43,8.52,1.3,1,1.5,0.537,442
2023-03-30T00:00:00.000Z,0.6,3.6,1.12,1,1.33,0.302,506
2023-03-31T00:00:00.000Z,0.6,9.69,1.1,0.97,1.3,0.683,491
2023-04-01T00:00:00.000Z,0.3,14.07,1.33,1.12,1.53,0.932,309
2023-04-02T00:00:00.000Z,0.5,10.3,1.37,1.1,1.57,0.686,436
2023-04-03T00:00:00.000Z,0.5,8.86,1.2,0.9,1.4,0.578,517
2023-04-04T00:00:00.000Z,0.6,12.53,1.2,1,1.4,0.821,557
2023-04-05T00:00:00.000Z,0.9,10,1.43,1.27,1.7,0.623,566
2023-04-06T00:00:00.000Z,0.93,29.57,1.63,1.37,2.02,1.369,583
2023-04-07T00:00:00.000Z,0.7,17,1.7,1.3,2.25,0.991,557
2023-04-08T00:00:00.000Z,0.4,32.4,1.23,0.8,1.73,2.307,577
2023-04-09T00:00:00.000Z,0.4,10,1.6,1.1,2.54,1.265,578
2023-04-10T00:00:00.000Z,0.63,16.32,2.8,1.35,3.4,1.36,479
2023-04-11T00:00:00.000Z,1.52,19.89,3.4,2.77,4.28,1.444,567
2023-04-12T00:00:00.000Z,3.83,22.2,7.78,6.74,8.88,1.817,569
2023-04-13T00:00:00.000Z,2.87,6.9,4.36,3.9,4.8,0.769,578
2023-04-14T00:00:00.000Z,2.27,18.63,3.43,3.17,3.77,0.8,570
2023-04-15T00:00:00.000Z,1.8,8.3,2.67,2.46,2.92,0.513,581
2023-04-16T00:00:00.000Z,1.7,8.4,2.85,2.6,3.1,0.573,581
2023-04-17T00:00:00.000Z,1.05,3.7,2.02,1.7,2.6,0.565,572
2023-04-18T00:00:00.000Z,0.2,4.45,0.9,0.6,1.57,0.547,580
2023-04-19T00:00:00.000Z,0.4,9.8,0.8,0.7,1,0.766,463
2023-04-20T00:00:00.000Z,0.43,3.8,1,0.84,1.2,0.345,584
2023-04-21T00:00:00.000Z,0.6,11.18,1.3,1,1.7,0.799,527
2023-04-22T00:00:00.000Z,0.9,8.18,2.08,1.58,2.6,0.842,515
2023-04-23T00:00:00.000Z,0.93,75.97,1.88,1.55,3.65,6.049,371
2023-04-24T00:00:00.000Z,0.8,7.8,2.1,1.67,2.5,0.654,575
2023-04-25T00:00:00.000Z,0.5,17.55,3.85,2.1,6.75,2.743,575
2023-04-26T00:00:00.000Z,0.2,14.23,0.68,0.5,1.82,3.701,576
2023-04-27T00:00:00.000Z,0.3,29.75,0.77,0.63,0.9,1.807,582
2023-04-28T00:00:00.000Z,0.2,16.89,0.6,0.5,0.7,0.99,398
2023-04-29T00:00:00.000Z,0.47,14.68,1.2,0.97,1.7,1.029,565
2023-04-30T00:00:00.000Z,0.4,11.1,0.8,0.66,1.01,1.237,413
2023-05-01T00:00:00.000Z,0.5,16.2,2.25,1.9,3.78,1.663,566
2023-05-02T00:00:00.000Z,0.3,3.3,0.77,0.6,1,0.335,562
2023-05-03T00:00:00.000Z,0.4,5.15,0.7,0.6,0.9,0.379,408
2023-05-04T00:00:00.000Z,0.4,22.33,1,0.8,1.4,0.963,579
2023-05-05T00:00:00.000Z,0.65,9.67,1.2,0.93,1.6,0.904,399
2023-05-06T00:00:00.000Z,0.7,16.25,1.5,1.1,2,0.982,576
2023-05-07T00:00:00.000Z,0.9,9.35,1.67,1.34,2.17,0.687,456
2023-05-08T00:00:00.000Z,1,13,1.75,1.55,2,0.883,562
2023-05-09T00:00:00.000Z,1.67,11.95,2.67,2.29,3.08,1.004,576
2023-05-10T00:00:00.000Z,1.77,10.6,2.9,2.45,3.9,1.101,569
2023-05-11T00:00:00.000Z,1.75,12.85,2.5,2.33,2.7,0.742,567
2023-05-12T00:00:00.000Z,1.8,31.3,2.7,2.4,2.97,2.182,587
2023-05-13T00:00:00.000Z,1.9,24.35,2.92,2.5,3.53,1.761,573
2023-05-14T00:00:00.000Z,1.9,54.88,3.17,2.7,4.2,2.567,579
2023-05-15T00:00:00.000Z,2.13,23.33,3.2,2.75,3.88,1.513,575
2023-05-16T00:00:00.000Z,1.58,15.18,4.97,4.38,5.78,1.969,455
2023-05-17T00:00:00.000Z,0.2,6.35,0.8,0.52,3.5,1.92,560
2023-05-18T00:00:00.000Z,0.35,16.67,0.9,0.75,1.1,0.83,564
2023-05-19T00:00:00.000Z,0.63,24.8,1.3,1.1,1.55,1.221,567
2023-05-20T00:00:00.000Z,0.8,20.05,1.3,1.14,1.52,1.154,582
2023-05-21T00:00:00.000Z,0.9,31.13,1.67,1.45,1.9,1.734,574
2023-05-22T00:00:00.000Z,1.3,50.25,2.1,1.85,2.35,2.251,533
2023-05-23T00:00:00.000Z,1.42,24.85,2.09,1.88,2.5,1.951,576
2023-05-24T00:00:00.000Z,1.8,6.07,2.85,2.5,3.28,0.779,580
2023-05-25T00:00:00.000Z,0.7,3.83,1.4,1.14,1.98,0.518,536
2023-05-26T00:00:00.000Z,0.4,2.58,1,0.77,1.45,0.471,418
2023-05-27T00:00:00.000Z,0.5,11.3,1.1,0.85,1.38,0.619,468
2023-05-28T00:00:00.000Z,0.6,4.2,1.9,1.2,2.7,0.832,490
2023-05-29T00:00:00.000Z,0.4,2.1,1,0.85,1.14,0.237,498
2023-05-30T00:00:00.000Z,0.93,7.88,1.48,1.3,1.63,0.464,574
2023-05-31T00:00:00.000Z,0.3,10.18,0.82,0.7,1.02,0.707,355
2023-06-01T00:00:00.000Z,0.2,3.78,0.8,0.68,0.98,0.295,564
2023-06-02T00:00:00.000Z,0.1,4.47,0.5,0.4,0.73,0.397,571
2023-06-03T00:00:00.000Z,0.47,21.25,0.9,0.8,1.1,1.569,456
2023-06-04T00:00:00.000Z,0.2,10.75,0.6,0.45,0.8,0.793,582
2023-06-05T00:00:00.000Z,0.45,28.1,1.26,0.98,1.67,1.633,568
2023-06-06T00:00:00.000Z,0.43,6.55,1.8,1.45,2.52,0.718,363
2023-06-07T00:00:00.000Z,0.5,35.15,0.82,0.75,0.93,2.036,576
2023-06-08T00:00:00.000Z,0.6,25.23,1.2,0.9,1.7,1.234,436
2023-06-09T00:00:00.000Z,0.2,2.54,0.6,0.44,0.9,0.299,573
2023-06-10T00:00:00.000Z,0.3,111.7,0.7,0.6,0.9,4.631,579
2023-06-11T00:00:00.000Z,0.7,3.5,1.17,1,1.4,0.34,580
2023-06-12T00:00:00.000Z,0.9,30.42,1.6,1.4,1.92,2.259,573
2023-06-13T00:00:00.000Z,1.4,19.52,2.13,1.9,2.4,1.127,572
2023-06-14T00:00:00.000Z,1.83,38.54,3.05,2.75,3.35,2.415,568
2023-06-15T00:00:00.000Z,1.8,88.03,3.33,2.9,3.8,7.774,572
2023-06-16T00:00:00.000Z,2.78,45.67,4.87,4,5.42,2.394,576
2023-06-17T00:00:00.000Z,4.13,116.45,5.55,5.09,6.05,5.142,572
2023-06-18T00:00:00.000Z,4.84,33.35,7.75,6.8,8.65,1.701,578
2023-06-19T00:00:00.000Z,4.63,11.77,8.5,6.45,9.57,1.806,377
2023-06-20T00:00:00.000Z,4.45,33.92,6.49,5.7,7.07,1.54,562
2023-06-21T00:00:00.000Z,4.32,43.72,6.1,5.6,6.72,2.187,576
2023-06-22T00:00:00.000Z,1.77,9.48,3.03,2.4,5.75,2.183,579
2023-06-23T00:00:00.000Z,1.65,23.35,3.15,2.63,3.7,1.181,566
2023-06-24T00:00:00.000Z,0.77,27.55,1.64,1.38,2,2.391,582
2023-06-25T00:00:00.000Z,1.14,74.72,2.45,1.9,2.8,4.648,579
2023-06-26T00:00:00.000Z,1.2,31.48,2.2,1.7,3.01,1.676,505
2023-06-27T00:00:00.000Z,1.98,32.88,2.9,2.54,3.65,1.725,577
2023-06-28T00:00:00.000Z,2.7,35.03,3.95,3.53,4.88,2.769,577
2023-06-29T00:00:00.000Z,1.3,31.88,3.8,3.13,4.47,1.885,583
2023-06-30T00:00:00.000Z,0.95,5.28,2.58,2.15,3.05,0.706,582
2023-07-01T00:00:00.000Z,1.08,5.15,2.7,2.37,3.19,0.826,372
2023-07-02T00:00:00.000Z,0.9,13.55,2.13,1.83,2.7,0.924,582
2023-07-03T00:00:00.000Z,0.6,15.95,1.7,1.33,2.24,0.849,561
2023-07-04T00:00:00.000Z,0.8,2.92,1.58,1.2,1.85,0.402,410
2023-07-05T00:00:00.000Z,1.1,41.08,2.04,1.7,2.65,2.276,548
2023-07-06T00:00:00.000Z,0.6,6.75,2.29,1.8,2.87,1.147,276
2023-07-07T00:00:00.000Z,0.8,7.72,1.6,1.33,1.8,0.443,518
2023-07-08T00:00:00.000Z,1.5,7.45,2.5,2.17,3.03,0.62,337
2023-07-09T00:00:00.000Z,0.7,32.15,2.1,1.33,2.95,2.243,367
2023-07-10T00:00:00.000Z,0.85,61.72,1.4,1.25,1.55,3.537,345
